source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,property_type,property_location,property_lot_section_block_number,property_owned_shares,property_inherited,property_owned,property_area_raw,property_area,property_estimated_present_value_raw,property_estimated_present_value,property_estimated_value_currency_signal,property_estimated_value_currency_guess,property_mortgaged,property_is_mortgaged_flag,property_rented_income_raw,property_rented_income,property_planted_income_raw,property_planted_income,property_parse_method,property_review_flag,property_review_reasons,property_raw_block
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,2,Land,Nabatieh Hasbaiya,,,,,7629,7629.0,15000,15000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 52
Inherited: 2006
Owned: 2006
Area: 7629
Estimated Present Value: 15000
Mortgaged: No"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,3,Land,Nabatieh Hasbaiya,,,,,1568,1568.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 136
Inherited: 2006
Area: 1568
Estimated Present Value: 10000
Mortgaged: No"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,4,Land,Nabatieh Hasbaiya,,,,,1500,1500.0,8000,8000.0,,unknown,no,0,,,600,600.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 135
Inherited: 2006
Area: 1500
Estimated Present Value: 8000
Mortgaged: No
Planted - Income: 600"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,5,Land,Nabatieh Hasbaiya,,,,,1165,1165.0,5000,5000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 844
Inherited: 2006
Area: 1165
Estimated Present Value: 5000
Mortgaged: No"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,6,Land,Nabatieh Hasbaiya,,,,,740,740.0,2000,2000.0,,unknown,no,0,,,200,200.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 287
Inherited: 2006
Area: 740
Estimated Present Value: 2000
Mortgaged: No
Planted - Income: 200"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,7,Land,Nabatieh Hasbaiya,,,,,2830,2830.0,6000,6000.0,,unknown,no,0,,,200,200.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Hasbaiya
Lot, Section, Block Number: 25
Inherited: 2006
Area: 2830
Estimated Present Value: 6000
Mortgaged: No
Planted - Income: 200"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,8,Apartment,South Lebanon Saida,,,,,125,125.0,50000,50000.0,,unknown,no,0,"1,800",1800.0,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 55
Owned:
Area: 125
Estimated Present Value: 50000
Mortgaged: No
Rented: 1,800"
Export,1237,202610,Undergraduate,awarded,Education and Teaching Secondary School (ETSS),0,0,9,Apartment,Mount-Lebanon Aley,,,,,164,164.0,90000,90000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 1517
Owned:
Area: 164
Estimated Present Value: 90000
Mortgaged: No"
Export,1239,202710,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,Apartment,Mount-Lebanon Aley,,,,,156,156.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 365-9-A
Owned:
Area: 156
Estimated Present Value: $100,000
Mortgaged: No"
Export,1239,202710,Undergraduate,awarded,"Amjad School, Choueifat",0,0,2,House,Mount-Lebanon Chouf,,,,,250,250.0,"$200,000",200000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 1627
Inherited: 2009
Owned: 2009
Area: 250
Estimated Present Value: $200,000
Mortgaged: No"
Export,1240,202710,Undergraduate,awarded,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,1,Apartment,Mount-Lebanon Matn,,,,,150,150.0,90 000$,90.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 541, 11, 69
Owned:
Area: 150
Estimated Present Value: 90 000$
Mortgaged: No"
Export,1241,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,Land,Mount-Lebanon Baabda,,,,,700,700.0,50000,50000.0,,unknown,no,0,,,0,0.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 47
Owned:
Area: 700
Estimated Present Value: 50000
Mortgaged: No
Planted - Income: 0"
Export,1241,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,2,Business Premises,Mount-Lebanon Matn,,,,,110,110.0,110000,110000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 47-12
Owned:
Area: 110
Estimated Present Value: 110000
Mortgaged: No"
Export,1241,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,3,Apartment,Mount-Lebanon Matn,,,,,140,140.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1528-5
Owned:
Area: 140
Estimated Present Value: 150000
Mortgaged: No"
Export,1241,202710,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,4,House,Mount-Lebanon Baabda,,,,,900,900.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 933
Owned:
Area: 900
Estimated Present Value: 200000
Mortgaged: No"
Export,1242,202610,Undergraduate,awarded,"College des Soeurs des Saint Coeur (SSCC), Bikfaya",0,0,1,House,Mount-Lebanon Matn,,,,,532,532.0,$50000,50000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 114
Owned:
Area: 532
Estimated Present Value: $50000
Mortgaged: No"
Export,1244,202610,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,Apartment,Mount-Lebanon Aley,,,,,130,130.0,50000$,50000.0,usd,usd,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 3442
Owned:
Area: 130
Estimated Present Value: 50000$
Mortgaged: Yes"
Export,1245,202710,Undergraduate,denied,"Rawdat Al Fayhaa Secondary School, Tripoli",0,0,1,Apartment,North Lebanon Tripoli,,,,,180,180.0,180000$,180000.0,usd,usd,no,0,"3,600",3600.0,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: North Lebanon Tripoli
Lot, Section, Block Number: 3609-38
Owned:
Area: 180
Estimated Present Value: 180000$
Mortgaged: No
Rented: 3,600"
Export,1245,202710,Undergraduate,denied,"Rawdat Al Fayhaa Secondary School, Tripoli",0,0,2,Apartment,North Lebanon Tripoli,,,,,180,180.0,180000$,180000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: North Lebanon Tripoli
Lot, Section, Block Number: 3609-27
Inherited: 2020
Owned: 2020
Area: 180
Estimated Present Value: 180000$
Mortgaged: No"
Export,1246,202520,Undergraduate,awarded,"Sagesse Saint Jean Brasilia, Baabda",1,1,1,Apartment,Mount-Lebanon Chouf,,,,,122,122.0,"35,000 $",35000.0,usd,usd,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 3590
Owned:
Area: 122
Estimated Present Value: 35,000 $
Mortgaged: Yes"
Export,1247,202610,Undergraduate,,"Antonine International School (AIS), Ajaltoun",1,1,1,House,Mount-Lebanon Chouf,,,,,400,400.0,"150,000",150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 783
Inherited: 2015
Owned: 2015
Area: 400
Estimated Present Value: 150,000
Mortgaged: No"
Export,1247,202610,Undergraduate,,"Antonine International School (AIS), Ajaltoun",1,1,2,Land,Mount-Lebanon Chouf,,,,,2000,2000.0,"300,000",300000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 450
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 2798
Inherited: 2015
Owned: 2015
Area: 2000
Estimated Present Value: 300,000
Mortgaged: No"
Export,1247,202610,Undergraduate,,"Antonine International School (AIS), Ajaltoun",1,1,3,Land,Mount-Lebanon Chouf,,,,,4000,4000.0,"40,000",40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 297
Inherited: 2015
Area: 4000
Estimated Present Value: 40,000
Mortgaged: No
Planted - Income:"
Export,1247,202610,Undergraduate,,"Antonine International School (AIS), Ajaltoun",1,1,4,Land,Mount-Lebanon Chouf,,,,,4000,4000.0,"40,000",40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 2444
Inherited: 2015
Area: 4000
Estimated Present Value: 40,000
Mortgaged: No"
Export,1247,202610,Undergraduate,,"Antonine International School (AIS), Ajaltoun",1,1,5,House,Mount-Lebanon Kesrouane,,,,,250,250.0,"300,000",300000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 1200
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 762
Owned:
Area: 250
Estimated Present Value: 300,000
Mortgaged: No"
Export,1248,202510,Graduate,denied,,1,2,1,Apartment,Mount-Lebanon Matn,,,,,280,280.0,280000,280000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: Owner
Location: Mount-Lebanon Matn
Lot, Section, Block Number: -
Owned:
Area: 280
Estimated Present Value: 280000
Mortgaged: No"
Export,1248,202510,Graduate,denied,,1,2,2,Land,Mount-Lebanon Matn,,,,,830,830.0,332000,332000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: -
Owned:
Area: 830
Estimated Present Value: 332000
Mortgaged: No"
Export,1248,202510,Graduate,denied,,1,2,3,Land,Mount-Lebanon Kesrouane,,,,,530,530.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: -
Owned:
Area: 530
Estimated Present Value: 80000
Mortgaged: No
Planted - Income:"
Export,1248,202510,Graduate,denied,,1,2,4,Apartment,Mount-Lebanon Matn,,,,,80,80.0,60000,60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: -
Inherited: 2017
Area: 80
Estimated Present Value: 60000
Mortgaged: No"
Export,1249,202710,Undergraduate,denied,"Jesus & Mary School, Rabweh",0,0,1,House,Mount-Lebanon Matn,,,,,253,253.0,"380,000$",380000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 852A
Owned:
Area: 253
Estimated Present Value: 380,000$
Mortgaged: No"
Export,1250,202710,Undergraduate,denied,"Lycee Abdel Kader, Beirut",0,0,1,House,Beirut Mazraa,,,,,200,200.0,300000$,300000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Beirut Mazraa
Lot, Section, Block Number: 1598-13
Owned:
Area: 200
Estimated Present Value: 300000$
Mortgaged: No"
Export,1251,202510,Graduate,awarded,,1,2,1,House,North Lebanon Tripoli,,,,,170,170.0,100k $,100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: Family house
Location: North Lebanon Tripoli
Lot, Section, Block Number: التل 578 قسم 17
Owned:
Area: 170
Estimated Present Value: 100k $
Mortgaged: No"
Export,1256,202520,Graduate,awarded,,1,2,1,House,Mount-Lebanon Matn,,,,,550 m^2,550.0,"100,000 $",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 00
Inherited: 2011
Owned: 2011
Area: 550 m^2
Estimated Present Value: 100,000 $
Mortgaged: No"
Export,1257,202520,Undergraduate,denied,,1,3,1,House,Nabatieh Nabatieh,,,,,582,582.0,"$250,000",250000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Nabatieh Nabatieh
Lot, Section, Block Number: 2816
Owned:
Area: 582
Estimated Present Value: $250,000
Mortgaged: No"
Export,1257,202520,Undergraduate,denied,,1,3,2,Business Premises,Nabatieh Nabatieh,,,,,100,100.0,"$150,000",150000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Nabatieh Nabatieh
Lot, Section, Block Number: 485/28
Owned:
Area: 100
Estimated Present Value: $150,000
Mortgaged: No"
Export,1257,202520,Undergraduate,denied,,1,3,3,Land,Nabatieh Nabatieh,,,,,850,850.0,"$75,000",75000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Nabatieh Nabatieh
Lot, Section, Block Number: 2815
Owned:
Area: 850
Estimated Present Value: $75,000
Mortgaged: No
Planted - Income:"
Export,1258,202610,Undergraduate,denied,"Ecole des Trois Docteurs (ETD), Gemmayze",0,0,1,Apartment,Mount-Lebanon Matn,,,,,165,165.0,150 000,150.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1435 - B9 - Block B
Owned:
Area: 165
Estimated Present Value: 150 000
Mortgaged: No"
Export,1259,202510,Graduate,denied,,1,2,1,House,Mount-Lebanon Matn,,,,,300,300.0,"$600,000",600000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info: Building
Owned shares: Details of ownership as per below.
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1361 - half of section 5, all of section 7, all of section 11 - N/A
Inherited: 1998
Owned: 1998
Area: 300
Estimated Present Value: $600,000
Mortgaged: No"
Export,1259,202510,Graduate,denied,,1,2,2,House,Mount-Lebanon Matn,,,,,90,90.0,"$70,000",70000.0,usd,usd,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info: appartment
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 402/6B
Inherited: 2012
Owned: 2012
Area: 90
Estimated Present Value: $70,000
Mortgaged: Yes"
Export,1259,202510,Graduate,denied,,1,2,3,House,Mount-Lebanon Matn,,,,,1650,1650.0,"$480,000",480000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info: House
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1625
Inherited: 1998
Area: 1650
Estimated Present Value: $480,000
Mortgaged: No"
Export,1259,202510,Graduate,denied,,1,2,4,Land,Mount-Lebanon Matn,,,,,10,10.0,"$1,500",1500.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info: Land
Owned shares: 1200
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1211
Inherited: 1998
Area: 10
Estimated Present Value: $1,500
Mortgaged: No"
Export,1260,202520,Graduate,awarded,,1,2,1,Apartment,Beirut Mousaitbeh,,,,,214,214.0,300000,300000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beirut Mousaitbeh
Lot, Section, Block Number: 1602
Owned:
Area: 214
Estimated Present Value: 300000
Mortgaged: No"
Export,1260,202520,Graduate,awarded,,1,2,2,Apartment,Mount-Lebanon Baabda,,,,,257,257.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 477
Owned:
Area: 257
Estimated Present Value: 150000
Mortgaged: No"
Export,1260,202520,Graduate,awarded,,1,2,3,Apartment,Mount-Lebanon Baabda,,,,,257,257.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 477
Owned:
Area: 257
Estimated Present Value: 150000
Mortgaged: No"
Export,1262,202510,Graduate,denied,,1,2,1,Apartment,Mount-Lebanon Baabda,,,,,94,94.0,60000,60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info: 4 rooms
Owned shares: none
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 257
Owned:
Area: 94
Estimated Present Value: 60000
Mortgaged: No"
Export,1263,202610,Undergraduate,awarded,"Brummana High School (BHS), Brummana",0,0,1,Apartment,Mount-Lebanon Matn,,,,,120,120.0,"90,000$",90000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1169 section 8
Inherited: 2010
Owned: 2010
Area: 120
Estimated Present Value: 90,000$
Mortgaged: No"
Export,1264,202610,Undergraduate,denied,"Brummana High School (BHS), Brummana",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,110,110.0,40000,40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 2406-2
Owned:
Area: 110
Estimated Present Value: 40000
Mortgaged: No"
Export,1264,202610,Undergraduate,denied,"Brummana High School (BHS), Brummana",0,0,2,Business Premises,Mount-Lebanon Matn,,,,,105,105.0,120000,120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2715-29-30-31-32
Owned:
Area: 105
Estimated Present Value: 120000
Mortgaged: No"
Export,1264,202610,Undergraduate,denied,"Brummana High School (BHS), Brummana",0,0,3,Land,Mount-Lebanon Matn,,,,,1600,1600.0,160000,160000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 897
Owned:
Area: 1600
Estimated Present Value: 160000
Mortgaged: No
Planted - Income:"
Export,1264,202610,Undergraduate,denied,"Brummana High School (BHS), Brummana",0,0,4,Land,South Lebanon Jezzine,,,,,900,900.0,45000,45000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 597
Owned:
Area: 900
Estimated Present Value: 45000
Mortgaged: No"
Export,1265,202610,Undergraduate,awarded,"Sagesse High School, Ain Saade",0,0,1,Apartment,Mount-Lebanon Matn,,,,,132,132.0,70000,70000.0,,unknown,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 601-9
Owned:
Area: 132
Estimated Present Value: 70000
Mortgaged: Yes"
Export,1266,202710,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,1,Land,Mount-Lebanon Baabda,,,,,445 sq. m,445.0,"22,000 USD",22000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 713
Owned:
Area: 445 sq. m
Estimated Present Value: 22,000 USD
Mortgaged: No"
Export,1267,202710,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,1,1,Apartment,Mount-Lebanon Baabda,,,,,162,162.0,Demolished By War,,,,yes,1,,,,,property_section_key_value,1,unknown_labels; estimated_value_unparsed,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 773-18-A
Owned:
Area: 162
Estimated Present Value: Demolished By War
Mortgaged: Yes"
