source_row_number,field_name,issue_code,raw_value,detail
2997,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
3001,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3001,School,school_missing,,School is blank in the source export
3001,School,school_missing_undergraduate,,School is blank for an undergraduate application
3002,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3004,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
3004,School,school_missing,,School is blank in the source export
3005,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
3005,School,school_missing,,School is blank in the source export
3006,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
3008,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3008,School,school_missing,,School is blank in the source export
3009,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3009,School,school_missing,,School is blank in the source export
3013,Loans,large_monetary_value_review,"Reason: Housing loan
Source: Public Corporation for Housing Loans
Mortgaged Asset: Yes
Start Date: 2009-05-01
End Date: 2039-05-01
Total Amount: 175500000 l.l
Monthly Payment: 975000
Remaining Balance: 105,300,000‬
Remaining Years: 16",loans_total_amount=175500000.0; currency_signal=lbp; currency_guess=lbp
3013,Loans,large_monetary_value_review,"Reason: Housing loan
Source: Public Corporation for Housing Loans
Mortgaged Asset: Yes
Start Date: 2009-05-01
End Date: 2039-05-01
Total Amount: 175500000 l.l
Monthly Payment: 975000
Remaining Balance: 105,300,000‬
Remaining Years: 16",loans_total_remaining_balance=105300000.0; currency_signal=lbp; currency_guess=lbp
3018,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3018,School,school_missing,,School is blank in the source export
3019,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3024,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3024,School,school_missing,,School is blank in the source export
3027,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3027,School,school_missing,,School is blank in the source export
3030,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3030,School,school_missing,,School is blank in the source export
3043,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3043,School,school_missing,,School is blank in the source export
3043,School,school_missing_undergraduate,,School is blank for an undergraduate application
3050,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3050,School,school_missing,,School is blank in the source export
3053,Father Income Document,likely_lbp_without_currency_marker,1570372,father_income_document=1570372.0; currency_signal=none; currency_guess=likely_lbp_unmarked
3058,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3058,School,school_missing,,School is blank in the source export
3059,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
3062,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3062,School,school_missing,,School is blank in the source export
3062,School,school_missing_undergraduate,,School is blank for an undergraduate application
3067,Financial Assistants,likely_lbp_without_currency_marker,son monthly 4475000,financial_assistants_total_est_annual_amount=53700000.0; currency_signal=none; currency_guess=likely_lbp_unmarked
3067,Properties,large_monetary_value_review,"Type: Land
Info:
Owned shares:
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 60
Owned:
Area: 1000
Estimated Present Value: 895000000 L.L.
Mortgaged: No

Type: House
Info:
Owned shares: 2400
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 60
Owned:
Area: 212
Estimated Present Value: 2685000000 L.L.
Mortgaged: No",properties_total_estimated_value=3580000000.0; currency_signal=lbp; currency_guess=lbp
3073,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
3073,School,school_missing,,School is blank in the source export
3076,Over and Above - Percentage Awarded,merit_plus_over_and_above_exceeds_50_rule,45,merit_pct=30.0; over_and_above_pct=45.0
3078,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3078,School,school_missing,,School is blank in the source export
3082,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3082,School,school_missing,,School is blank in the source export
3085,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3085,School,school_missing,,School is blank in the source export
3085,School,school_missing_undergraduate,,School is blank for an undergraduate application
3088,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3088,School,school_missing,,School is blank in the source export
3091,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'committee_early_applications'
3096,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3096,School,school_missing,,School is blank in the source export
3097,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3097,School,school_missing,,School is blank in the source export
3097,School,school_missing_undergraduate,,School is blank for an undergraduate application
3099,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
3101,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
3101,School,school_missing,,School is blank in the source export
3106,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
3106,School,school_missing,,School is blank in the source export
3108,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3108,School,school_missing,,School is blank in the source export
3114,Loans,mixed_currency_signal,"Reason: School Expenses
Source: Al kared al Hasan
Mortgaged Asset: gold jewelery
Start Date: 2024-04-06
End Date: 2025-01-06
Total Amount: 878$
Monthly Payment: 98$
Remaining Balance: 290$
Remaining Years: 1/6

Reason: School Expenses
Source: Al Kared al hasan
Mortgaged Asset: Gold jewelery
Start Date: 2024-09-03
End Date: 2025-07-03
Total Amount: 21,850,000 lbp
Monthly Payment: 2,185,000 lbp
Remaining Balance: 18,665,000 lbp
Remaining Years: 0.67 years (8 months)

Reason: School Expenses
Source: Al Kard Al Hasan
Mortgaged Asset: gold jewelery
Start Date: 2024-09-04
End Date: 2025-09-04
Total Amount: 1,985$
Monthly Payment: 165$
Remaining Balance: 1820$
Remaining Years: 0.83 (10 months)",Contains both USD and LBP/L.L. markers
3116,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
3116,School,school_missing,,School is blank in the source export
3121,Loans,large_monetary_value_review,"Reason: قرض إسكاني
Source: المؤسسة العامة للإسكان
Mortgaged Asset: for فرنسبنك
Start Date: 2014-09-18
End Date: 2034-09-18
Total Amount: 211,000,000 L.L
Monthly Payment: 1,172,223
Remaining Balance: 181,000,000 L.L
Remaining Years: 20",loans_total_amount=211000000.0; currency_signal=lbp; currency_guess=lbp
3121,Loans,large_monetary_value_review,"Reason: قرض إسكاني
Source: المؤسسة العامة للإسكان
Mortgaged Asset: for فرنسبنك
Start Date: 2014-09-18
End Date: 2034-09-18
Total Amount: 211,000,000 L.L
Monthly Payment: 1,172,223
Remaining Balance: 181,000,000 L.L
Remaining Years: 20",loans_total_remaining_balance=181000000.0; currency_signal=lbp; currency_guess=lbp
3122,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
3125,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
3125,School,school_missing,,School is blank in the source export
3125,School,school_missing_undergraduate,,School is blank for an undergraduate application
3128,Loans,loan_balance_exceeds_total_amount,"Reason: Family expenses
Source: General Security
Mortgaged Asset: N/A
Start Date: 2023-09-28
End Date: 2027-09-28
Total Amount: 362
Monthly Payment: 7
Remaining Balance: 22,950,000
Remaining Years: 3",Remaining balance exceeds total amount for at least one parsed loan block
