source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,loan_reason,loan_source,loan_mortgaged_asset,loan_start_date,loan_end_date,loan_total_amount_raw,loan_total_amount,loan_total_amount_currency_signal,loan_total_amount_currency_guess,loan_monthly_payment_raw,loan_monthly_payment,loan_remaining_balance_raw,loan_remaining_balance,loan_remaining_balance_is_duration_flag,loan_remaining_years_raw,loan_remaining_years,loan_parse_method,loan_review_flag,loan_review_reasons,loan_raw_block
Export,1731,202710,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",1,1,1,Car loan Saudi Arabia,Emirates National Dubai Bank Ksa,Vehicle under auto finance,2024-12-22,2029-11-27,"61,732",61732.0,,unknown,920.8,920.8,70767,70767.0,0,4,4.0,loan_section_key_value,0,,"Reason: Car loan Saudi Arabia
Source: Emirates National Dubai Bank Ksa
Mortgaged Asset: Vehicle under auto finance
Start Date: 2024-12-22
End Date: 2029-11-27
Total Amount: 61,732
Monthly Payment: 920.8
Remaining Balance: 70767
Remaining Years: 4"
Export,1734,202610,Undergraduate,denied,The International School of Choueifat - Choueifat,0,0,1,Car,Bank,0,2023-10-01,2026-10-01,"$17,900",17900.0,usd,usd,$500,500.0,"$10,945",10945.0,0,2,2.0,loan_section_key_value,0,,"Reason: Car
Source: Bank
Mortgaged Asset: 0
Start Date: 2023-10-01
End Date: 2026-10-01
Total Amount: $17,900
Monthly Payment: $500
Remaining Balance: $10,945
Remaining Years: 2"
Export,1739,202710,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,1,personal loan,blom bank,0,2025-09-30,2028-09-30,"2,435",2435.0,,unknown,94,94.0,2246,2246.0,0,3,3.0,loan_section_key_value,0,,"Reason: personal loan
Source: blom bank
Mortgaged Asset: 0
Start Date: 2025-09-30
End Date: 2028-09-30
Total Amount: 2,435
Monthly Payment: 94
Remaining Balance: 2246
Remaining Years: 3"
Export,1739,202710,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,2,personal loan,blom bank,0,2025-09-30,2028-09-30,"3,843",3843.0,,unknown,102,102.0,3527,3527.0,0,3,3.0,loan_section_key_value,0,,"Reason: personal loan
Source: blom bank
Mortgaged Asset: 0
Start Date: 2025-09-30
End Date: 2028-09-30
Total Amount: 3,843
Monthly Payment: 102
Remaining Balance: 3527
Remaining Years: 3"
Export,1745,202611,Professional,denied,,1,2,1,Financing my education,a person known to my father,كمبيالة Sanad,2024-06-12,2026-06-12,8250,8250.0,,unknown,0,0.0,8250,8250.0,0,2 yrs,2.0,loan_section_key_value,0,,"Reason: Financing my education
Source: a person known to my father
Mortgaged Asset: كمبيالة Sanad
Start Date: 2024-06-12
End Date: 2026-06-12
Total Amount: 8250
Monthly Payment: 0
Remaining Balance: 8250
Remaining Years: 2 yrs"
Export,1753,202610,Undergraduate,awarded,"College des Saints Coeurs Sioufi, Achrafieh",0,0,1,Housing,Military Housing,1,2014-01-15,2034-12-15,5659,5659.0,,unknown,22.45,22.45,2695,2695.0,0,10years,,loan_section_key_value,1,remaining_years_unparsed,"Reason: Housing
Source: Military Housing
Mortgaged Asset: 1
Start Date: 2014-01-15
End Date: 2034-12-15
Total Amount: 5659
Monthly Payment: 22.45
Remaining Balance: 2695
Remaining Years: 10years"
Export,1766,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",1,1,1,Housing loan,BLC/المؤسسة العامة للإسكان,House,2009-11-18,2020-11-18,"75,000,000 LBP or 50,000$",75000000.0,mixed,mixed,"525,000 LBP",525000.0,"75,000,000 LBP",75000000.0,0,11 years,11.0,loan_section_key_value,1,mixed_currency,"Reason: Housing loan
Source: BLC/المؤسسة العامة للإسكان
Mortgaged Asset: House
Start Date: 2009-11-18
End Date: 2020-11-18
Total Amount: 75,000,000 LBP or 50,000$
Monthly Payment: 525,000 LBP
Remaining Balance: 75,000,000 LBP
Remaining Years: 11 years"
Export,1786,202510,Graduate,awarded,,1,2,1,Housing loan,Bank of beirut,House,2010-10-15,2025-10-15,166680000L.L,,lbp,lbp,"926,000L.L",926.0,15742000L.L,,0,1 year and 5 months,5.0,loan_section_key_value,1,total_amount_unparsed; remaining_balance_unparsed,"Reason: Housing loan
Source: Bank of beirut
Mortgaged Asset: House
Start Date: 2010-10-15
End Date: 2025-10-15
Total Amount: 166680000L.L
Monthly Payment: 926,000L.L
Remaining Balance: 15742000L.L
Remaining Years: 1 year and 5 months"
Export,1793,202710,Undergraduate,denied,Al-Hayat International School,0,0,1,"Buying Canton house (42071 Hunters Ridge, Canton MI 48188)",Mortgage Company,house,2022-07-18,2042-08-01,"421,200",421200.0,,unknown,"2,957",2957.0,"366,484.5",366484.5,0,16 Years,16.0,loan_section_key_value,0,,"Reason: Buying Canton house (42071 Hunters Ridge, Canton MI 48188)
Source: Mortgage Company
Mortgaged Asset: house
Start Date: 2022-07-18
End Date: 2042-08-01
Total Amount: 421,200
Monthly Payment: 2,957
Remaining Balance: 366,484.5
Remaining Years: 16 Years"
Export,1795,202710,Undergraduate,denied,Ecole Francaise de Bahrein,0,0,1,Housing,Bank,House,2021-11-27,2033-11-27,292500,292500.0,,unknown,2670,2670.0,218000,218000.0,0,8,8.0,loan_section_key_value,0,,"Reason: Housing
Source: Bank
Mortgaged Asset: House
Start Date: 2021-11-27
End Date: 2033-11-27
Total Amount: 292500
Monthly Payment: 2670
Remaining Balance: 218000
Remaining Years: 8"
Export,1796,202610,Undergraduate,denied,"Abdulaziz International Schools - Al-Sulaimaniah, Riyadh",0,0,1,Education fees,Banque Saudi transi (BSF),End of service benefit,2022-11-01,2025-10-01,69356,69356.0,,unknown,1926,1926.0,16870,16870.0,0,9 months,9.0,loan_section_key_value,0,,"Reason: Education fees
Source: Banque Saudi transi (BSF)
Mortgaged Asset: End of service benefit
Start Date: 2022-11-01
End Date: 2025-10-01
Total Amount: 69356
Monthly Payment: 1926
Remaining Balance: 16870
Remaining Years: 9 months"
Export,1808,202510,Graduate,awarded,,1,3,1,Car,Army,Salary,2020-01-01,2024-10-01,"16,800,000 LL",16800000.0,lbp,lbp,"375,000 LL",375000.0,"3,188,000 LL",3188000.0,0,4 Months,4.0,loan_section_key_value,0,,"Reason: Car
Source: Army
Mortgaged Asset: Salary
Start Date: 2020-01-01
End Date: 2024-10-01
Total Amount: 16,800,000 LL
Monthly Payment: 375,000 LL
Remaining Balance: 3,188,000 LL
Remaining Years: 4 Months"
Export,1808,202510,Graduate,awarded,,1,3,2,Education,BBAC,House,2019-09-12,2027-09-12,"45,000,000 LL",45000000.0,lbp,lbp,"30,000 LL",30000.0,"11,240,000 LL",11240000.0,0,3 Years,3.0,loan_section_key_value,0,,"Reason: Education
Source: BBAC
Mortgaged Asset: House
Start Date: 2019-09-12
End Date: 2027-09-12
Total Amount: 45,000,000 LL
Monthly Payment: 30,000 LL
Remaining Balance: 11,240,000 LL
Remaining Years: 3 Years"
Export,1808,202510,Graduate,awarded,,1,3,3,House,BBAC,house,1999-01-01,2026-09-01,"65,000,000 LL",65000000.0,lbp,lbp,"160,000 LL",160000.0,"6,216,000 LL",6216000.0,0,2 Years,2.0,loan_section_key_value,0,,"Reason: House
Source: BBAC
Mortgaged Asset: house
Start Date: 1999-01-01
End Date: 2026-09-01
Total Amount: 65,000,000 LL
Monthly Payment: 160,000 LL
Remaining Balance: 6,216,000 LL
Remaining Years: 2 Years"
Export,1812,202510,Undergraduate,awarded,"International School of Choueifat, Koura",1,1,1,Not enough money,Bank,Apartment,,,,,,,,,,,0,,,loan_section_key_value,0,,"Reason: Not enough money
Source: Bank
Mortgaged Asset: Apartment
Start Date:
End Date:
Total Amount:
Monthly Payment:
Remaining Balance:
Remaining Years:"
Export,1843,202510,Graduate,denied,,1,2,1,"In my first year at LAU, i had to take out a loan to continue my studies, particularly in 2020. At that time, i wasn't yet enrolled in the MEPI program, and it was a financial challenging year for both my country and my parents. Without the loan, i wouldn't have been able to afford university expenses",Lebanese American University,Educational loan,2024-05-31,2025-09-30,4097.85$,4097.85,usd,usd,250$,250.0,4097.85$,4097.85,0,One and a half years,,loan_section_key_value,1,remaining_years_unparsed,"Reason: In my first year at LAU, i had to take out a loan to continue my studies, particularly in 2020. At that time, i wasn't yet enrolled in the MEPI program, and it was a financial challenging year for both my country and my parents. Without the loan, i wouldn't have been able to afford university expenses
Source: Lebanese American University
Mortgaged Asset: Educational loan
Start Date: 2024-05-31
End Date: 2025-09-30
Total Amount: 4097.85$
Monthly Payment: 250$
Remaining Balance: 4097.85$
Remaining Years: One and a half years"
Export,1854,202610,Undergraduate,awarded,"International School of Choueifat, Koura",1,1,1,Housing Loan,Bank Du Liban,Apartment,2015-03-11,2028-03-11,235000000 LBP,235000000.0,lbp,lbp,1817730 LBP,1817730.0,76000000 LBP,76000000.0,0,3,3.0,loan_section_key_value,0,,"Reason: Housing Loan
Source: Bank Du Liban
Mortgaged Asset: Apartment
Start Date: 2015-03-11
End Date: 2028-03-11
Total Amount: 235000000 LBP
Monthly Payment: 1817730 LBP
Remaining Balance: 76000000 LBP
Remaining Years: 3"
Export,1856,202610,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,My school fees and basic monthly needs,which has been bombed قرض الحسن,.,2024-07-16,2027-07-16,.,,,,200$,200.0,.,,0,.,,loan_section_key_value,1,total_amount_unparsed; remaining_balance_unparsed; remaining_years_unparsed,"Reason: My school fees and basic monthly needs
Source: which has been bombed قرض الحسن
Mortgaged Asset: .
Start Date: 2024-07-16
End Date: 2027-07-16
Total Amount: .
Monthly Payment: 200$
Remaining Balance: .
Remaining Years: ."
Export,1858,202610,Undergraduate,awarded,"Ecole des Filles de la Charite, Clemeceau",0,0,1,Medical Student Loan,Lebanese American University (LAU),None,2024-05-15,2032-07-31,24349,24349.0,,unknown,250,250.0,24099,24099.0,0,8,8.0,loan_section_key_value,0,,"Reason: Medical Student Loan
Source: Lebanese American University (LAU)
Mortgaged Asset: None
Start Date: 2024-05-15
End Date: 2032-07-31
Total Amount: 24349
Monthly Payment: 250
Remaining Balance: 24099
Remaining Years: 8"
Export,1862,202510,Graduate,awarded,,1,2,1,"The reason we took a loan was to install solar panels. Due to frequent and prolonged electricity cuts in Lebanon, we needed a reliable and sustainable source of power.",Al Qard Al Hasan Association,Gold,2022-07-01,2027-06-01,$5630,5630.0,usd,usd,$100,100.0,"$3,030",3030.0,0,3 years,3.0,loan_section_key_value,0,,"Reason: The reason we took a loan was to install solar panels. Due to frequent and prolonged electricity cuts in Lebanon, we needed a reliable and sustainable source of power.
Source: Al Qard Al Hasan Association
Mortgaged Asset: Gold
Start Date: 2022-07-01
End Date: 2027-06-01
Total Amount: $5630
Monthly Payment: $100
Remaining Balance: $3,030
Remaining Years: 3 years"
Export,1864,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,1,1,Housing,Byblos Bank,Appartement,2009-01-03,2026-08-21,231412000,231412000.0,,likely_lbp_unmarked,1776000,1776000.0,37833000,37833000.0,0,2,2.0,loan_section_key_value,0,,"Reason: Housing
Source: Byblos Bank
Mortgaged Asset: Appartement
Start Date: 2009-01-03
End Date: 2026-08-21
Total Amount: 231412000
Monthly Payment: 1776000
Remaining Balance: 37833000
Remaining Years: 2"
Export,1869,202510,Graduate,denied,,1,4,1,Appartment,Social Housing and Mortgage Finance Fund,"122,400,000",2010-01-01,2040-01-01,"288,000,000",288000000.0,,likely_lbp_unmarked,"800,000.000",800000.0,"148,800,000",148800000.0,0,15.5,15.5,loan_section_key_value,0,,"Reason: Appartment
Source: Social Housing and Mortgage Finance Fund
Mortgaged Asset: 122,400,000
Start Date: 2010-01-01
End Date: 2040-01-01
Total Amount: 288,000,000
Monthly Payment: 800,000.000
Remaining Balance: 148,800,000
Remaining Years: 15.5"
Export,1891,202610,Undergraduate,denied,"Rafic Hariri High School (RHHS), Saida",0,0,1,Credit Card Loan,Saudi Awwal Bank (SAB),credit card,2024-10-17,2026-12-31,58168,58168.0,,unknown,2423,2423.0,58168,58168.0,0,2,2.0,loan_section_key_value,0,,"Reason: Credit Card Loan
Source: Saudi Awwal Bank (SAB)
Mortgaged Asset: credit card
Start Date: 2024-10-17
End Date: 2026-12-31
Total Amount: 58168
Monthly Payment: 2423
Remaining Balance: 58168
Remaining Years: 2"
Export,1896,202510,Undergraduate,denied,"Brummana High School (BHS), Brummana",0,0,1,Business Debt,Fransabank,Home (Building),2020-08-01,2025-03-01,"280,000",280000.0,,unknown,"4,386",4386.0,"98,862.67",98862.67,0,1 year and 8 month,8.0,loan_section_key_value,0,,"Reason: Business Debt
Source: Fransabank
Mortgaged Asset: Home (Building)
Start Date: 2020-08-01
End Date: 2025-03-01
Total Amount: 280,000
Monthly Payment: 4,386
Remaining Balance: 98,862.67
Remaining Years: 1 year and 8 month"
Export,1897,202510,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,2,1,current account facility,central bank,salary,1997-01-01,2034-12-01,"740,000,000 LL",740000000.0,lbp,lbp,interest only,,"740,000,000 LL",740000000.0,0,11,11.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: current account facility
Source: central bank
Mortgaged Asset: salary
Start Date: 1997-01-01
End Date: 2034-12-01
Total Amount: 740,000,000 LL
Monthly Payment: interest only
Remaining Balance: 740,000,000 LL
Remaining Years: 11"
Export,1897,202510,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,2,2,social aid,central bank,salary,2019-01-01,2029-01-01,"30,000,000 LL",30000000.0,lbp,lbp,"262,000 LL",262000.0,"17,000,000 LL",17000000.0,0,6,6.0,loan_section_key_value,0,,"Reason: social aid
Source: central bank
Mortgaged Asset: salary
Start Date: 2019-01-01
End Date: 2029-01-01
Total Amount: 30,000,000 LL
Monthly Payment: 262,000 LL
Remaining Balance: 17,000,000 LL
Remaining Years: 6"
Export,1897,202510,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,2,3,social aid,central bank,salary,2015-01-01,2025-01-01,"25,000,000 LL",25000000.0,lbp,lbp,"210,000 LL",210000.0,"2,000,000 LL",2000000.0,0,2,2.0,loan_section_key_value,0,,"Reason: social aid
Source: central bank
Mortgaged Asset: salary
Start Date: 2015-01-01
End Date: 2025-01-01
Total Amount: 25,000,000 LL
Monthly Payment: 210,000 LL
Remaining Balance: 2,000,000 LL
Remaining Years: 2"
Export,1901,202611,Professional,denied,,1,2,1,Educational Loan Abroad,U.S. Federal Student Aid,0,2022-01-03,2022-05-21,$7165,7165.0,usd,usd,$79,79.0,$7147,7147.0,0,7,7.0,loan_section_key_value,0,,"Reason: Educational Loan Abroad
Source: U.S. Federal Student Aid
Mortgaged Asset: 0
Start Date: 2022-01-03
End Date: 2022-05-21
Total Amount: $7165
Monthly Payment: $79
Remaining Balance: $7147
Remaining Years: 7"
Export,1906,202710,Undergraduate,denied,"International College (IC), Beirut",0,0,1,Car loan,Bank Audi,No,2025-06-27,2030-05-27,"18,772",18772.0,,unknown,391,391.0,"17,817",17817.0,0,5,5.0,loan_section_key_value,0,,"Reason: Car loan
Source: Bank Audi
Mortgaged Asset: No
Start Date: 2025-06-27
End Date: 2030-05-27
Total Amount: 18,772
Monthly Payment: 391
Remaining Balance: 17,817
Remaining Years: 5"
Export,1912,202711,Professional,awarded,,1,3,1,The loan reason is to buy a house.,BLC Bank,The house,2008-08-15,2028-07-15,"142,000,000 L.L.",142000000.0,lbp,lbp,"916,300 L.L.",916300.0,"29,321,600 L.L.",29321600.0,0,2.6 years (32 months),32.0,loan_section_key_value,0,,"Reason: The loan reason is to buy a house.
Source: BLC Bank
Mortgaged Asset: The house
Start Date: 2008-08-15
End Date: 2028-07-15
Total Amount: 142,000,000 L.L.
Monthly Payment: 916,300 L.L.
Remaining Balance: 29,321,600 L.L.
Remaining Years: 2.6 years (32 months)"
Export,1914,202710,Undergraduate,,"Grand Lycee Franco Libanais, Achrafieh",1,1,1,Car loan,Bank-inma,No,2023-05-29,2028-06-09,25480$,25480.0,usd,usd,350$,350.0,16080$,16080.0,0,5 years,5.0,loan_section_key_value,0,,"Reason: Car loan
Source: Bank-inma
Mortgaged Asset: No
Start Date: 2023-05-29
End Date: 2028-06-09
Total Amount: 25480$
Monthly Payment: 350$
Remaining Balance: 16080$
Remaining Years: 5 years"
Export,1914,202710,Undergraduate,,"Grand Lycee Franco Libanais, Achrafieh",1,1,2,Credit card,Bank NBD,No,2023-09-01,2027-10-30,4000$,4000.0,usd,usd,150$,150.0,2770$,2770.0,0,2 years,2.0,loan_section_key_value,0,,"Reason: Credit card
Source: Bank NBD
Mortgaged Asset: No
Start Date: 2023-09-01
End Date: 2027-10-30
Total Amount: 4000$
Monthly Payment: 150$
Remaining Balance: 2770$
Remaining Years: 2 years"
Export,1922,202520,Undergraduate,awarded,,1,3,1,School and University Tuition,Pharaon Exchange Company,N/A,2022-08-01,,15000,15000.0,,unknown,500,500.0,2000,2000.0,0,1,1.0,loan_section_key_value,0,,"Reason: School and University Tuition
Source: Pharaon Exchange Company
Mortgaged Asset: N/A
Start Date: 2022-08-01
End Date:
Total Amount: 15000
Monthly Payment: 500
Remaining Balance: 2000
Remaining Years: 1"
Export,1925,202610,Undergraduate,,Lycee Libanais Francophone LLC,1,1,1,Car Loan,Honda Finance,Honda Civic 2021,2024-05-10,2027-05-07,"16,000",16000.0,,unknown,350,350.0,15000,15000.0,0,3,3.0,loan_section_key_value,0,,"Reason: Car Loan
Source: Honda Finance
Mortgaged Asset: Honda Civic 2021
Start Date: 2024-05-10
End Date: 2027-05-07
Total Amount: 16,000
Monthly Payment: 350
Remaining Balance: 15000
Remaining Years: 3"
Export,1925,202610,Undergraduate,,Lycee Libanais Francophone LLC,1,1,2,Family Living Expenses,AT&T Universal,Credit Card Loan,2024-05-10,2026-06-22,"27,000",27000.0,,unknown,1600,1600.0,"23,000",23000.0,0,2 years,2.0,loan_section_key_value,0,,"Reason: Family Living Expenses
Source: AT&T Universal
Mortgaged Asset: Credit Card Loan
Start Date: 2024-05-10
End Date: 2026-06-22
Total Amount: 27,000
Monthly Payment: 1600
Remaining Balance: 23,000
Remaining Years: 2 years"
Export,1928,202610,Undergraduate,denied,"Besanson St.Anne, Beirut",0,0,1,Covereing expenses,Credit Card,N/A,2024-01-01,2030-01-01,"$10,000",10000.0,usd,usd,"$1,000",1000.0,"$6,000",6000.0,0,6,6.0,loan_section_key_value,0,,"Reason: Covereing expenses
Source: Credit Card
Mortgaged Asset: N/A
Start Date: 2024-01-01
End Date: 2030-01-01
Total Amount: $10,000
Monthly Payment: $1,000
Remaining Balance: $6,000
Remaining Years: 6"
Export,1943,202610,Undergraduate,awarded,"Ecole des Filles de la Charite, Clemeceau",1,2,1,تسديد فوائد قرض للشقة,المؤسسة العامة للأسكان - بنك فينيسيا,YES,2024-11-20,2025-11-20,36324000,36324000.0,,unknown,3000000,3000000.0,36324000,36324000.0,0,1,1.0,loan_section_key_value,0,,"Reason: تسديد فوائد قرض للشقة
Source: المؤسسة العامة للأسكان - بنك فينيسيا
Mortgaged Asset: YES
Start Date: 2024-11-20
End Date: 2025-11-20
Total Amount: 36324000
Monthly Payment: 3000000
Remaining Balance: 36324000
Remaining Years: 1"
Export,1960,202610,Undergraduate,awarded,"Beirut Modern School (BMS), Ghobeiry",0,0,1,Home,BDL,Apartment,2002-11-11,2027-11-09,21000,21000.0,,unknown,10,10.0,200,200.0,0,5,5.0,loan_section_key_value,0,,"Reason: Home
Source: BDL
Mortgaged Asset: Apartment
Start Date: 2002-11-11
End Date: 2027-11-09
Total Amount: 21000
Monthly Payment: 10
Remaining Balance: 200
Remaining Years: 5"
Export,1960,202610,Undergraduate,awarded,"Beirut Modern School (BMS), Ghobeiry",0,0,2,Exceptional,BDL,Car,2018-09-06,2028-09-15,2000,2000.0,,unknown,10,10.0,100,100.0,0,3,3.0,loan_section_key_value,0,,"Reason: Exceptional
Source: BDL
Mortgaged Asset: Car
Start Date: 2018-09-06
End Date: 2028-09-15
Total Amount: 2000
Monthly Payment: 10
Remaining Balance: 100
Remaining Years: 3"
Export,1960,202610,Undergraduate,awarded,"Beirut Modern School (BMS), Ghobeiry",0,0,3,Social,BDL,Social,2017-07-19,2027-07-01,300,300.0,,unknown,2,2.0,60,60.0,0,2,2.0,loan_section_key_value,0,,"Reason: Social
Source: BDL
Mortgaged Asset: Social
Start Date: 2017-07-19
End Date: 2027-07-01
Total Amount: 300
Monthly Payment: 2
Remaining Balance: 60
Remaining Years: 2"
Export,1964,202610,Undergraduate,denied,"International College (IC), Beirut",0,0,1,Need of money / health problems / children education fees,Lebanese Swiss Bank,Land property,1980-01-01,1980-01-01,To be submitted with other documents in ownership deed section,,,,To be submitted with other documents in ownership deed section,,To be submitted with other documents in ownership deed section,,0,To be submitted with other documents in ownership deed section,,loan_section_key_value,1,total_amount_unparsed; monthly_payment_unparsed; remaining_balance_unparsed; remaining_years_unparsed,"Reason: Need of money / health problems / children education fees
Source: Lebanese Swiss Bank
Mortgaged Asset: Land property
Start Date: 1980-01-01
End Date: 1980-01-01
Total Amount: To be submitted with other documents in ownership deed section
Monthly Payment: To be submitted with other documents in ownership deed section
Remaining Balance: To be submitted with other documents in ownership deed section
Remaining Years: To be submitted with other documents in ownership deed section"
